ENSEMBL	logFC	logCPM	F	PValue	FDR	SYMBOL
ENSG00000237976	1.33131978739672	-0.434386376168084	19.6578507588642	5.78998857133912e-05	0.000132229984591047	
ENSG00000225496	0.66248317544849	2.91967406443527	19.6542354028218	5.79763527526695e-05	0.000132392836853569	
ENSG00000157193	-0.725495189925527	5.76009453724798	19.6528141459387	5.80064421865936e-05	0.000132449763231221	LRP8
ENSG00000170356	1.40740567734454	0.582153843797053	19.6518596198013	5.80266596451536e-05	0.000132484140182623	OR2A20P
ENSG00000162086	0.500566054772065	4.67470259825445	19.6475477131885	5.81180805491895e-05	0.000132681065406062	ZNF75A
ENSG00000158470	0.757254528080313	6.70501201773472	19.6373137293188	5.83356657138138e-05	0.000133165957533135	B4GALT5
ENSG00000138039	1.86743054407874	0.104143855568526	19.6349035307401	5.83870330954162e-05	0.000133266078249352	LHCGR
ENSG00000116288	-0.604274730942022	6.26752947722174	19.6347685919333	5.83899103804389e-05	0.000133266078249352	PARK7
ENSG00000279208	1.97224206085001	0.488586230752169	19.6322141275431	5.84444069685852e-05	0.000133378597265582	
ENSG00000245975	-1.0129530037619	-0.0209810945683824	19.6255050139188	5.85877921694491e-05	0.000133693934918548	LOC101928725
ENSG00000283384	-1.78757176463299	-0.689417061219008	19.623580506042	5.86289901658719e-05	0.000133776051974316	
ENSG00000268743	1.13145867252577	0.651034589696242	19.6207246932116	5.86901805751179e-05	0.000133903767842511	
ENSG00000236375	0.816850339318847	0.118530707671596	19.6179171155167	5.87504026895252e-05	0.00013402925200237	
ENSG00000018236	-1.68828444089835	8.82248876929089	19.6162347470062	5.87865202527692e-05	0.000134099728227475	CNTN1
ENSG00000230300	1.27103369314867	0.446565177534901	19.6123846693497	5.88692623631119e-05	0.000134276539152974	
ENSG00000258789	-0.874530291880193	0.173995345126477	19.6114094252039	5.88902407181913e-05	0.000134312452504433	
ENSG00000153187	0.477324170703348	9.05049232451319	19.6096133394769	5.89288965898316e-05	0.000134388673447488	HNRNPU
ENSG00000233246	1.08292225082597	-0.273521056864027	19.603228862338	5.90665204581997e-05	0.000134690559534402	PHC2-AS1
ENSG00000250091	-0.964838263017296	3.0646132086082	19.5954320041774	5.92350464474607e-05	0.000135062852440839	
ENSG00000168883	0.435712973244251	5.39601691306514	19.5909551134248	5.9332040245321e-05	0.000135271991906917	USP39
ENSG00000258980	1.18009248418522	-0.416976173522714	19.587242111398	5.9412610276779e-05	0.000135443652758353	EIF1AXP2
ENSG00000169047	-0.846497623673759	4.50260964825204	19.5849513016181	5.9462376711811e-05	0.000135545066019063	IRS1
ENSG00000204442	-1.7321351065895	4.5028762873152	19.5828887853048	5.95072209717586e-05	0.000135635242117245	FAM155A
ENSG00000164961	0.651780783103679	6.43667858375	19.5804891010782	5.95594406998433e-05	0.00013574221166517	WASHC5
ENSG00000111371	-1.11573917534365	7.68498407466962	19.5795761615153	5.95793198576183e-05	0.000135775461209889	SLC38A1
ENSG00000198626	-2.73124084719032	8.23215577984799	19.5788864336662	5.95943432145042e-05	0.000135797639936096	RYR2
ENSG00000241255	1.18758962443434	2.26056925444551	19.5786052983669	5.96004679217382e-05	0.000135799539170047	
ENSG00000236456	0.495429207778779	2.33870975055354	19.5757261607583	5.96632296945207e-05	0.000135930474044374	
ENSG00000269906	1.03698537004929	0.0358471623610941	19.5754805706181	5.96685864711511e-05	0.000135930611732833	
ENSG00000185869	0.891871347225763	3.76752946834685	19.5730422105299	5.97217989722014e-05	0.000136039759529737	ZNF829
ENSG00000258526	-1.00282444900951	3.0944600814667	19.5701209919837	5.97856143902993e-05	0.00013617303810144	
ENSG00000050327	2.12113076991413	2.11457218249113	19.5668144951545	5.98579325963561e-05	0.000136325658007408	ARHGEF5
ENSG00000180509	1.4526119863494	0.433730867797424	19.5649675213887	5.98983686602528e-05	0.000136405646110505	KCNE1
ENSG00000072682	1.34459132856189	5.39077951345537	19.5620945576787	5.99613237567481e-05	0.000136536897721315	P4HA2
ENSG00000100167	-1.57161364785321	7.55501876976395	19.5602780074995	6.00011654894659e-05	0.000136615499670612	SEPTIN3
ENSG00000162374	-1.96319802534768	5.59664590329098	19.5599005675308	6.00094472220178e-05	0.000136622235691749	ELAVL4
ENSG00000253522	2.01796644836715	-0.252121623147923	19.5595794881104	6.00164932423182e-05	0.000136626157447587	MIR3142HG
ENSG00000111863	-1.4733151260448	0.606941581218811	19.5525966141732	6.01699455256837e-05	0.000136963339416113	ADTRP
ENSG00000224389	1.22751264171131	7.25044851873871	19.5507438057323	6.02107309157173e-05	0.000137044023496975	C4B
ENSG00000242861	1.09253562432699	1.07514321475327	19.550364690259	6.02190798547773e-05	0.000137050872082368	
ENSG00000196365	-0.791580119539381	6.04282332927499	19.5498061541296	6.02313822326954e-05	0.000137066716173269	LONP1
ENSG00000164610	0.673919575076502	3.29877458709863	19.5484714438757	6.02607913718124e-05	0.000137121483336959	RP9
ENSG00000243053	0.933188583990837	0.301165029484175	19.5415848198	6.04127711697587e-05	0.000137455121637576	RPL31P58
ENSG00000254392	1.54366803350963	0.36881698264595	19.5403045031667	6.04410705102731e-05	0.000137507319798436	LOC100422267
ENSG00000254702	1.04017286065236	0.254835810670347	19.5386138541631	6.04784608670033e-05	0.000137580189518848	
ENSG00000180287	-1.54972905232461	3.74428655754616	19.536160483359	6.05327626647233e-05	0.00013769151411771	PLD5
ENSG00000278913	-1.95002202001735	-0.527966857295359	19.5352640291348	6.05526171159613e-05	0.000137724469893756	
ENSG00000130818	0.596361328983434	5.31490281016134	19.5332961893879	6.05962242834078e-05	0.000137811439630807	ZNF426
ENSG00000226763	0.946992669554247	0.9777488109591	19.5271593749177	6.07324269940606e-05	0.000138108961439178	SRRM5
ENSG00000167658	-0.949670079782642	9.83961062969538	19.522946774027	6.08261086206326e-05	0.000138309743753746	EEF2
ENSG00000167632	-0.412588404565661	5.97731013377235	19.5212147832786	6.08646692800621e-05	0.000138385164517434	TRAPPC9
ENSG00000079974	0.627999183657043	4.76088393476102	19.5201377260343	6.0888661558611e-05	0.000138427451404177	RABL2B
